booking_id,room_id,service_id,booking_date,start_time,end_time,booked_duration_minutes,booking_status,cancellation_flag,no_show_flag,actual_attendance_count,planned_attendance_count,session_type,created_date
BOOK-001355,ROOM-0009,SVC-003,2025-11-04,10:00,11:00,60,completed,false,false,8,8,diagnostic,2025-09-24
BOOK-001356,ROOM-0032,SVC-004,2025-01-28,15:00,16:00,60,completed,false,false,7,9,therapy,2025-01-14
BOOK-001357,ROOM-0011,SVC-005,2025-09-29,10:00,11:00,60,completed,false,false,10,12,administrative,2025-09-14
BOOK-001358,ROOM-0006,SVC-006,2025-03-19,11:30,12:30,60,completed,false,false,8,10,clinic,2025-03-03
BOOK-001359,ROOM-0019,SVC-007,2024-10-15,15:00,16:00,60,completed,false,false,11,11,clinic,2024-09-28
BOOK-001360,ROOM-0010,SVC-008,2024-06-07,10:00,11:00,60,completed,false,false,11,12,administrative,2024-05-20
BOOK-001361,ROOM-0053,SVC-009,2025-07-09,13:30,14:30,60,completed,false,false,14,15,administrative,2025-06-20
BOOK-001362,ROOM-0039,SVC-010,2024-10-23,10:00,11:00,60,completed,false,false,5,5,diagnostic,2024-10-03
BOOK-001363,ROOM-0044,SVC-011,2025-06-23,15:00,16:00,60,cancelled,true,false,0,6,therapy,2025-06-02
BOOK-001364,ROOM-0022,SVC-012,2025-07-21,08:30,09:30,60,completed,false,false,6,7,administrative,2025-06-29
BOOK-001365,ROOM-0043,SVC-001,2024-04-03,15:00,16:00,60,completed,false,false,6,8,clinic,2024-03-11
BOOK-001366,ROOM-0031,SVC-002,2026-01-07,11:30,12:30,60,completed,false,true,0,10,clinic,2025-12-14
BOOK-001367,ROOM-0003,SVC-003,2024-10-21,08:30,09:30,60,completed,false,false,10,10,diagnostic,2024-09-26
BOOK-001368,ROOM-0056,SVC-004,2026-03-02,08:30,09:30,60,completed,false,true,0,11,therapy,2026-02-04
BOOK-001369,ROOM-0029,SVC-005,2025-03-26,10:00,11:00,60,completed,false,false,12,12,administrative,2025-02-27
BOOK-001370,ROOM-0054,SVC-006,2024-04-02,13:30,14:30,60,completed,false,false,5,5,clinic,2024-03-05
BOOK-001371,ROOM-0001,SVC-007,2026-03-04,13:30,14:30,60,completed,false,false,4,5,clinic,2026-02-03
BOOK-001372,ROOM-0052,SVC-008,2026-03-18,15:00,16:00,60,completed,false,false,5,6,administrative,2026-02-16
BOOK-001373,ROOM-0047,SVC-009,2025-10-06,08:30,09:30,60,completed,false,false,15,15,administrative,2025-09-05
BOOK-001374,ROOM-0051,SVC-010,2024-09-27,08:30,09:30,60,completed,false,false,6,8,diagnostic,2024-08-26
BOOK-001375,ROOM-0020,SVC-011,2026-01-26,16:30,17:30,60,completed,false,false,9,10,therapy,2025-12-24
BOOK-001376,ROOM-0016,SVC-012,2025-04-10,13:30,14:30,60,completed,false,false,8,10,administrative,2025-03-07
BOOK-001377,ROOM-0001,SVC-001,2025-03-19,13:30,14:30,60,completed,false,false,11,11,clinic,2025-02-12
BOOK-001378,ROOM-0037,SVC-002,2025-02-25,13:30,14:30,60,completed,false,false,12,13,clinic,2025-01-20
BOOK-001379,ROOM-0015,SVC-003,2024-04-26,08:30,09:30,60,completed,false,false,2,4,diagnostic,2024-03-20
BOOK-001380,ROOM-0050,SVC-004,2025-05-29,11:30,12:30,60,completed,false,false,3,5,therapy,2025-04-21
BOOK-001381,ROOM-0029,SVC-005,2025-07-21,16:30,17:30,60,completed,false,false,12,12,administrative,2025-06-12
BOOK-001382,ROOM-0018,SVC-006,2024-04-04,13:30,14:30,60,completed,false,false,7,7,clinic,2024-02-24
BOOK-001383,ROOM-0043,SVC-007,2024-10-28,15:00,16:00,60,completed,false,false,7,8,clinic,2024-09-17
BOOK-001384,ROOM-0022,SVC-008,2024-05-17,08:30,09:30,60,completed,false,false,9,9,administrative,2024-05-03
BOOK-001385,ROOM-0011,SVC-009,2026-02-16,15:00,16:00,60,completed,false,false,15,15,administrative,2026-02-01
BOOK-001386,ROOM-0039,SVC-010,2024-12-04,13:30,14:30,60,completed,false,false,12,12,diagnostic,2024-11-18
BOOK-001387,ROOM-0050,SVC-011,2025-01-22,16:30,17:30,60,completed,false,false,11,13,therapy,2025-01-05
BOOK-001388,ROOM-0040,SVC-012,2025-05-15,15:00,16:00,60,completed,false,true,0,4,administrative,2025-04-27
BOOK-001389,ROOM-0013,SVC-001,2024-07-03,10:00,11:00,60,completed,false,false,3,5,clinic,2024-06-14
BOOK-001390,ROOM-0049,SVC-002,2024-10-14,16:30,17:30,60,completed,false,false,6,6,clinic,2024-09-24
BOOK-001391,ROOM-0033,SVC-003,2026-01-29,13:30,14:30,60,completed,false,false,8,8,diagnostic,2026-01-08
BOOK-001392,ROOM-0008,SVC-004,2025-04-30,10:00,11:00,60,completed,false,false,6,8,therapy,2025-04-08
BOOK-001393,ROOM-0047,SVC-005,2024-04-18,11:30,12:30,60,completed,false,false,12,12,administrative,2024-03-26
BOOK-001394,ROOM-0042,SVC-006,2025-12-29,16:30,17:30,60,completed,false,false,11,11,clinic,2025-12-05
BOOK-001395,ROOM-0037,SVC-007,2024-05-24,16:30,17:30,60,completed,false,false,9,11,clinic,2024-04-29
BOOK-001396,ROOM-0034,SVC-008,2025-10-03,16:30,17:30,60,completed,false,false,12,12,administrative,2025-09-07
BOOK-001397,ROOM-0011,SVC-009,2025-06-11,11:30,12:30,60,completed,false,false,14,15,administrative,2025-05-15
BOOK-001398,ROOM-0003,SVC-010,2025-10-21,10:00,11:00,60,completed,false,false,5,5,diagnostic,2025-09-23
BOOK-001399,ROOM-0026,SVC-011,2024-05-10,13:30,14:30,60,completed,false,false,4,6,therapy,2024-04-11
BOOK-001400,ROOM-0028,SVC-012,2024-04-18,13:30,14:30,60,completed,false,false,6,7,administrative,2024-03-19
BOOK-001401,ROOM-0025,SVC-001,2024-10-24,15:00,16:00,60,completed,false,false,8,8,clinic,2024-09-23
BOOK-001402,ROOM-0025,SVC-002,2025-04-21,16:30,17:30,60,completed,false,false,7,9,clinic,2025-03-20
BOOK-001403,ROOM-0051,SVC-003,2025-12-31,11:30,12:30,60,completed,false,false,11,11,diagnostic,2025-11-28
BOOK-001404,ROOM-0020,SVC-004,2026-03-16,08:30,09:30,60,completed,false,false,9,11,therapy,2026-02-10
BOOK-001405,ROOM-0011,SVC-005,2024-05-27,13:30,14:30,60,completed,false,false,11,12,administrative,2024-04-22
BOOK-001406,ROOM-0030,SVC-006,2025-11-17,15:00,16:00,60,completed,false,false,3,5,clinic,2025-10-12
BOOK-001407,ROOM-0013,SVC-007,2025-06-02,08:30,09:30,60,cancelled,true,false,0,5,clinic,2025-04-26
BOOK-001408,ROOM-0028,SVC-008,2024-04-03,16:30,17:30,60,completed,false,false,5,6,administrative,2024-02-25
BOOK-001409,ROOM-0023,SVC-009,2025-03-07,16:30,17:30,60,completed,false,false,13,15,administrative,2025-01-27
BOOK-001410,ROOM-0015,SVC-010,2025-03-31,08:30,09:30,60,completed,false,false,6,8,diagnostic,2025-02-19
BOOK-001411,ROOM-0014,SVC-011,2025-03-17,10:00,11:00,60,completed,false,false,7,9,therapy,2025-02-04
BOOK-001412,ROOM-0028,SVC-012,2024-10-23,13:30,14:30,60,completed,false,false,10,10,administrative,2024-10-09
BOOK-001413,ROOM-0013,SVC-001,2024-05-17,16:30,17:30,60,completed,false,false,9,11,clinic,2024-05-02
BOOK-001414,ROOM-0049,SVC-002,2025-02-04,13:30,14:30,60,completed,false,true,0,13,clinic,2025-01-19
BOOK-001415,ROOM-0033,SVC-003,2025-02-17,15:00,16:00,60,completed,false,false,4,5,diagnostic,2025-01-31
BOOK-001416,ROOM-0038,SVC-004,2024-09-05,08:30,09:30,60,completed,false,false,4,5,therapy,2024-08-18
BOOK-001417,ROOM-0011,SVC-005,2025-07-28,16:30,17:30,60,completed,false,false,12,12,administrative,2025-07-09
BOOK-001418,ROOM-0018,SVC-006,2025-08-14,10:00,11:00,60,completed,false,true,0,7,clinic,2025-07-25
BOOK-001419,ROOM-0001,SVC-007,2025-11-11,16:30,17:30,60,completed,false,false,8,9,clinic,2025-10-21
BOOK-001420,ROOM-0029,SVC-009,2026-03-10,16:30,17:30,60,completed,false,false,15,15,administrative,2026-02-15
BOOK-001421,ROOM-0051,SVC-010,2025-01-02,15:00,16:00,60,completed,false,false,10,12,diagnostic,2024-12-09
BOOK-001422,ROOM-0014,SVC-011,2025-04-25,11:30,12:30,60,cancelled,true,false,0,12,therapy,2025-03-31
BOOK-001423,ROOM-0022,SVC-012,2024-09-03,11:30,12:30,60,completed,false,false,2,4,administrative,2024-08-08
BOOK-001424,ROOM-0037,SVC-001,2025-01-08,10:00,11:00,60,completed,false,false,5,6,clinic,2024-12-12
BOOK-001425,ROOM-0049,SVC-002,2025-10-27,16:30,17:30,60,completed,false,false,6,6,clinic,2025-09-29
BOOK-001426,ROOM-0045,SVC-003,2025-09-08,16:30,17:30,60,completed,false,false,7,7,diagnostic,2025-08-10
BOOK-001427,ROOM-0044,SVC-004,2024-12-02,13:30,14:30,60,completed,false,false,9,9,therapy,2024-11-02
BOOK-001428,ROOM-0005,SVC-005,2024-12-09,15:00,16:00,60,completed,false,false,10,12,administrative,2024-11-08
BOOK-001429,ROOM-0048,SVC-006,2025-07-18,08:30,09:30,60,completed,false,false,8,10,clinic,2025-06-16
BOOK-001430,ROOM-0049,SVC-007,2025-09-01,13:30,14:30,60,completed,false,false,11,11,clinic,2025-07-30
BOOK-001431,ROOM-0016,SVC-008,2025-05-20,08:30,09:30,60,completed,false,false,12,12,administrative,2025-04-16
BOOK-001432,ROOM-0047,SVC-009,2024-06-28,11:30,12:30,60,completed,false,false,14,15,administrative,2024-05-24
BOOK-001433,ROOM-0015,SVC-010,2024-04-30,10:00,11:00,60,completed,false,false,4,5,diagnostic,2024-03-25
BOOK-001434,ROOM-0032,SVC-011,2025-05-09,13:30,14:30,60,cancelled,true,false,0,6,therapy,2025-04-02
BOOK-001435,ROOM-0040,SVC-012,2025-01-24,08:30,09:30,60,completed,false,false,6,8,administrative,2024-12-17
BOOK-001436,ROOM-0049,SVC-001,2026-01-01,10:00,11:00,60,completed,false,false,9,9,clinic,2025-11-23
BOOK-001437,ROOM-0031,SVC-002,2025-04-02,16:30,17:30,60,completed,false,false,7,9,clinic,2025-02-21
BOOK-001438,ROOM-0039,SVC-003,2024-10-08,08:30,09:30,60,completed,false,false,10,10,diagnostic,2024-08-28
BOOK-001439,ROOM-0026,SVC-004,2025-09-08,08:30,09:30,60,completed,false,false,11,11,therapy,2025-08-25
BOOK-001440,ROOM-0047,SVC-005,2025-11-19,13:30,14:30,60,completed,false,false,12,13,administrative,2025-11-04
